Title,Author,Info,Link,Author Link
“Karşılaştırmak aptalca”,Socrates,Avrupa basketboluyla NBA arasında ortak nokta mı arıyorsunuz? Neven Spahija bunu yapmamanız gerektiğini söylüyor. ,http://www.socratesdergi.com/2015/05/12/karsilastirma-yapmak-aptalca/,http://www.socratesdergi.com/author/socratesdergi/
Üniversitede şampiyonluk mevsimi,Socrates,"Mayıs ayı şampiyonluk dönemidir. Hemen her organizasyonda şampiyonlar belli olur. Sadece profesyonel liglerde değil, üniversitelerde de mayıs ayında kupa kaldıran sporcular var.",http://www.socratesdergi.com/2015/05/11/universitede-sampiyonluk-mevsimi/,http://www.socratesdergi.com/author/socratesdergi/
VOLEYBOLDA DOMİNASYON,Emre Yazıcıol,"Eczacıbaşı, müzesinde bulunmayan iki büyük kupayı arka arkaya kazandı. Peki bu ne anlama geliyor? Emre Yazıcıol'un kaleminden...",http://www.socratesdergi.com/2015/05/11/voleybolda-dominasyon/,http://www.socratesdergi.com/author/emreyaziciol/
Contador’dan Messi olur mu?,Socrates,"İtalya Bisiklet Turu’nda yapacaklarından, Alberto Contador ve Peter Sagan’a... Bisiklet dünyasının çılgın patronlarından Oleg Tinkov, cyclingnews.com için yazdı. ",http://www.socratesdergi.com/2015/05/10/contadordan-messi-olur-mu/,http://www.socratesdergi.com/author/socratesdergi/
Bir Destan Olarak GIRO,İNAN ÖZDEMİR,"2015 İtalya Bisiklet Turu başlıyor. Hangi isimler favori ve doğa bu sefer nerede, ne zaman, kimlerden başrolü çalacak?",http://www.socratesdergi.com/2015/05/09/giro-ditalia-kagit-uzerinde/,http://www.socratesdergi.com/author/inanozdemir/
Stuart’tan bir hayat dersi,Socrates,"Dennis Taylor ve Steve Davis’in oynadığı efsane maçtan beri en iyi Crucible finalini izledik. Bingham maçı 18-15 kazanırken, tüm dünyaya ne olursa olsun kendine inanmanın önemini hatırlattı.",http://www.socratesdergi.com/2015/05/05/stuarttan-bir-hayat-dersi/,http://www.socratesdergi.com/author/socratesdergi/
Olmasaydı Sonumuz Böyle,Buğra Balaban,"Manny Pacquiao ile Floyd Mayweather, 'Asrın Maçı'nda karşı karşıya geldi. Damağımızda kalan tat ise pek tatmin edici değil. ",http://www.socratesdergi.com/2015/05/05/olmasaydi-sonumuz-boyle/,http://www.socratesdergi.com/author/bugra-balaban/
Beckham artık 40,Socrates,"David Beckham, 40 yaşına girdi. Eski takım arkadaşları, efsane oyuncuya doğum günü mesajlarını iletti.",http://www.socratesdergi.com/2015/05/02/beckhama-dogum-gunu-mesajlari/,http://www.socratesdergi.com/author/socratesdergi/
Şampiyonların Seremonisi,Sencer Yücel,Queen 37 yıl önce bestelediğinde yaratacağı etkinin farkında değildi. Şu an ise tarihin en yaygın spor marşı We Are The Champions.,http://www.socratesdergi.com/2015/04/29/we-are-the-champions/,http://www.socratesdergi.com/author/senceryucel/
MAESTRO,Orkun YEŞİM,"Futbol ile klasik müzik aslında birbirine çok da yakın duran kavramlar değil. Sascha Goetzel, bu algıyı kıranlardan biri...",http://www.socratesdergi.com/2015/12/29/maestro/,http://www.socratesdergi.com/author/orkunyesim/
Futbolun Çöküşü,İNAN ÖZDEMİR,"Futbol dünyası, Sepp Blatter ve Michel Platini'nin aldığı cezayı konuşuyor. Peki bu, buzdağının görünen tarafı mı?",http://www.socratesdergi.com/2015/12/22/futbolun-cokusu/,http://www.socratesdergi.com/author/inanozdemir/
Son dönemeç,Socrates,"Transfer tercihleri, oynanan hantal futbol ve artan eleştiriler... Manchester United'da çanlar Louis van Gaal için çalıyor. ",http://www.socratesdergi.com/2015/12/21/son-donemec/,http://www.socratesdergi.com/author/socratesdergi/
"SPOR, İŞ HAYATININ NERESİNDE?",Servet Can Demirel,İş hayatı ile spor arasında bir çelişki var mı? Yoksa bu ikili birbirini destekliyor mu?,http://www.socratesdergi.com/2015/12/17/spor-is-hayatinin-neresinde/,http://www.socratesdergi.com/author/scandemirel/
DİP NOKTASI,Socrates,Jose Mourinho'nun Chelsea'deki ikinci macerasının noktalanma nedenleri neler? 'Special One' neleri doğru yapamadı?  ,http://www.socratesdergi.com/2015/12/17/dip-noktasi/,http://www.socratesdergi.com/author/socratesdergi/
Auta çıkan top fobisi,Küçük İskender,"Eşcinsellik bir karar değil ama eşcinsel olduğunu açıklamak, bu devirde dahi türlü sorunlarla yüzleşmeyi gerektiriyor. ",http://www.socratesdergi.com/2015/12/16/auta-cikan-top-fobisi/,http://www.socratesdergi.com/author/kucukiskender/
YENİ FUTBOL MANZARASI,Socrates,Avrupa futbolunda en büyük etkiyi hangi oyuncu yarattı? Lionel Messi ya da Cristiano Ronaldo olabilir ama Jean-Marc Bosman'ın da bazı söyleyecekleri var. ,http://www.socratesdergi.com/2015/12/14/yeni-futbol-manzarasi/,http://www.socratesdergi.com/author/socratesdergi/
Altın Çağ,İNAN ÖZDEMİR,Kobe Bryant'ın emeklilik kararı NBA'de altın çağın kapanışı anlamına mı geliyor? Peki gerçekten bir altın çağ var mı?,http://www.socratesdergi.com/2015/12/09/altin-cag/,http://www.socratesdergi.com/author/inanozdemir/
Curry Devrimi,Socrates,"Stephen Curry'nin sınırlarına yaklaştığını mı düşünüyorsunuz? Sayılara göre, daha yeni başlıyoruz.",http://www.socratesdergi.com/2015/12/07/curry-devrimi/,http://www.socratesdergi.com/author/socratesdergi/
Kaybolan Dâhi,Socrates,Kısa soluklu kariyer zirvesinde Ronaldinho belki de oynanmış en güzel futbola imza attı. Düşüşüyse beklenenden çok erken gelecekti...,http://www.socratesdergi.com/2015/11/26/kaybolan-dahi/,http://www.socratesdergi.com/author/socratesdergi/
Sırada Ne Var?,Servet Can Demirel,Şu sıralarda koşu için bir organizasyon bulmak kolay değil. Yine de bu duruma birkaç çözüm yolu bulabiliriz. ,http://www.socratesdergi.com/2015/11/24/sirada-ne-var/,http://www.socratesdergi.com/author/scandemirel/
MARIN’İ KAZANMAK,Fatih Demireli,"Chelsea'nin kiralık gönderdiği oyuncular için kurduğu Whatsapp grubunda neler yazılıyor, bilmiyoruz. Ama Trabzonspor antrenmanında Aykut Demir'le kavga eden Marko Marin bu günlerde grubu aktif kullanıyor olabilir. ",http://www.socratesdergi.com/2015/11/19/marini-kazanmak-mi-kaybetmek-mi/,http://www.socratesdergi.com/author/fatihdemireli/
OYNAMAK,Socrates,"Fransa Milli Takımı, hazırlık maçı için Wembley'ye çıkıyor. Bu maçın onlar için artık bir anlamı var. L'Equipe Başyazarı Vincent Duluc'un yazısı...",http://www.socratesdergi.com/2015/11/17/oynamak/,http://www.socratesdergi.com/author/socratesdergi/
REFERANS NOKTASI,Socrates,"Raul Gonzalez, son maçına New York Cosmos formasıyla çıktığı kariyerini noktaladı. Ancak futbol sahnesinden çekilse de Real Madrid tarihindeki özel yerini hep koruyacak. ",http://www.socratesdergi.com/2015/11/16/referans-noktasi/,http://www.socratesdergi.com/author/socratesdergi/
ÖZEL BİR BAĞ,Emin Cem Sürer,Fantezi basketbolun birleştirici ve bütünleştirici bir gücü olduğunu inkar etmek zor. Peki yeni sezona nasıl girmeli?,http://www.socratesdergi.com/2015/11/15/ozel-bir-bag/,http://www.socratesdergi.com/author/emincem/
İkinci Şanslar,Socrates,"Engin Baytar ve Batuhan Karadeniz Euro 2016 kadrosunda alternatif olabilirdi, fakat biri kadro dışı diğeri alt ligde yeniden çıkış peşinde...",http://www.socratesdergi.com/2015/11/11/ikinci-sanslar/,http://www.socratesdergi.com/author/socratesdergi/
Hayali İhracat,Kutay Ersöz,Karşıyaka-Göztepe derbisi tüm çabalara rağmen parlak bir ziyafet sunamadı. Çabaların sadece son 10 güne sıkışması bunda en büyük etkendi.,http://www.socratesdergi.com/2015/11/09/hayali-ihracat/,http://www.socratesdergi.com/author/kutayersoz/
RAFA’NIN DEVRİMİ,Socrates,Real Madrid bu sezon hiç kaybetmedi ve kaybetmemek çoğu zaman yeterlidir. Ama Santiago Bernabeu’nun başka parametreleri var.,http://www.socratesdergi.com/2015/11/05/rafanin-devrimi/,http://www.socratesdergi.com/author/socratesdergi/
Evsizliğin Acı Yüzü,Socrates,"Watford’lı Valon Behrami’nin ailesi 1990 yılında Kosova’dan ayrılmak zorunda kalmıştı. Şimdi tek dileği, mülteciler için biraz anlayış.",http://www.socratesdergi.com/2015/10/17/evsizligin-aci-yuzu/,http://www.socratesdergi.com/author/socratesdergi/
Kabuğundan Çıkan Koç,Socrates,"Bryant Üniversitesi'nin erkek basketbol takımında yardımcı koçluk yapan Chris Burns, cesur bir adımla gay olduğunu açıklayarak bir ilke imza attı. ",http://www.socratesdergi.com/2015/10/09/kabugundan-cikan-koc/,http://www.socratesdergi.com/author/socratesdergi/
Golü Hissetmek,Socrates,"Alzheimer ile mücadele ettiği açıklanan efsane Gerd Müller'i, takım arkadaşlarından dinliyoruz. ",http://www.socratesdergi.com/2015/10/08/golu-hissetmek/,http://www.socratesdergi.com/author/socratesdergi/
Zlatan’ın 110 golü,Kutay Ersöz,"Paris Saint Germain'in yeni rekortmeni Zlatan Ibrahimovic, 110. golünü attı ve sıralamaları değiştirdi.",http://www.socratesdergi.com/2015/10/06/zlatanin-110-golu/,http://www.socratesdergi.com/author/kutayersoz/
GIRO’NUN YENİ SAYFALARI,Socrates,2016 İtalya Bisiklet Turu’nun rotası belli oldu. Bazı tarihleri ajandaya şimdiden işlemenin zararı yok.,http://www.socratesdergi.com/2015/10/05/gironun-yeni-sayfalari/,http://www.socratesdergi.com/author/socratesdergi/
Akıl Oyunları,Can Koçak,"Spor yorumlarında fiziksel kısma odaklanılırken, unutulan bir şey var: İşin zihinsel boyutu. ",http://www.socratesdergi.com/2015/10/02/akil-oyunlari/,http://www.socratesdergi.com/author/cankocak/
Tek Başına Bir Adam,İNAN ÖZDEMİR,Peter Sagan sürekli ikinciliklerle idare etmek zorunda kaldığı sezonu dünya şampiyonu olarak bitirdi. ,http://www.socratesdergi.com/2015/09/28/tek-basina-bir-adam/,http://www.socratesdergi.com/author/inanozdemir/
Yeni şef Webo,Kutay Ersöz,"Kamerun futbolunun en büyük efsanesi Eto'o, artık Süper Lig'de. Fakat Süper Lig'in zirvesinde Webo var...",http://www.socratesdergi.com/2015/09/24/yeni-sef-webo/,http://www.socratesdergi.com/author/kutayersoz/
Doldur Hüdayi: Lakap Hikâyeleri,Sevecen Tunç,"Futbol dünyasında özlenen unsurlardan biri, lakaplar. İşte bazı az bilinen lakap hikâyeleri...",http://www.socratesdergi.com/2015/09/17/doldur-hudayi-lakap-hikayeleri/,http://www.socratesdergi.com/author/sevecen-tunc/
"Can Hamal Değil, Asildi",Socrates,"Can Bartu, 6 Eylül 1970'te jübile yapmıştı. O günler üzerine, ""Futbol Can'a değil de Can futbola çok şey öğretti"" yazan İslam Çupi'nin kaleminden hatırlıyoruz. ",http://www.socratesdergi.com/2015/09/06/can-hamal-degil-asildi/,http://www.socratesdergi.com/author/socratesdergi/
Ankara’nın Tribün Bağları,Can Koçak,"İstanbul'un meşhur tribün anılarından uzakta Ankara'nın mütevazı hikâyeleri var. Can Koçak, kişisel tarihinden örneklerle anlattı. ",http://www.socratesdergi.com/2015/09/04/ankaranin-tribun-baglari/,http://www.socratesdergi.com/author/cankocak/
A(Z)SOSYAL BİR AŞK HİKÂYESİ,Harun Tekin,"İlk popüler menajerlik oyunu Championship Manager, 23 yıl önce bugün piyasaya çıkmıştı. Daha sonraysa Football Manager furyası başlayacaktı.",http://www.socratesdergi.com/2015/09/01/azsosyal-bir-ask-hikayesi/,http://www.socratesdergi.com/author/haruntekin/
Geçmişin Hayaleti Yeşil Sahada,Socrates,Tarihteki Osmanlı - Malta mücadelelerinin yeşil sahalardaki izdüşümünü Akın Öge kaleme aldı.,http://www.socratesdergi.com/2015/08/28/gecmisin-hayaleti-yesil-sahada/,http://www.socratesdergi.com/author/socratesdergi/
MURAKAMİ’NİN ŞARKILARI,Sevecen Tunç,"Koşmasaydı yazamazdı, bunu biliyoruz. Peki dinlemeseydi? Haruki Murakami'nin koşarken dinlediği şarkılar...",http://www.socratesdergi.com/2015/08/26/murakaminin-sarkilari/,http://www.socratesdergi.com/author/sevecen-tunc/
Pekin’de Bekleyenler,Socrates,Pekin'de düzenlenen Dünya Atletizm Şampiyonası'nda takip edilmesi gereken isimler...,http://www.socratesdergi.com/2015/08/21/pekinde-bekleyenler/,http://www.socratesdergi.com/author/socratesdergi/
Şimdi Bundesliga Zamanı,Erhan Leblebici,"Bölgesel ligden, Bundesliga'ya... Ligin yeni üyelerinden Darmstadt'ın öyküsünü, yerinden dinliyoruz. ",http://www.socratesdergi.com/2015/08/20/simdi-bundesliga-zamani/,http://www.socratesdergi.com/author/erhanleblebici/
Değer mi hiç?,Kutay Ersöz,Yabancı sınırı genişledi ama peşinden koşulan isim yine bir yerli... Ozan Tufan hakkında konuşulan bedelleri karşılayabilir mi?,http://www.socratesdergi.com/2015/08/12/deger-mi-hic/,http://www.socratesdergi.com/author/kutayersoz/
‘Hayal Kovalayan’,Engin Kehale,"Hayatın her gününde işler iyi gitmeyebilir. Ama eğer futbolu seviyorsan, bir Premier League maçını açtığın anda 90 dakikalığına her şeyi unutup keyif almaya bakabilirsin.",http://www.socratesdergi.com/2015/08/07/hayal-kovalayan/,http://www.socratesdergi.com/author/enginkehale/
“Yıldız ve Gençlerdeki Gelişimimiz Sevindirici”,Caner Eler,Yüzme Milli Takımı Antrenörü Erkan Mutlu ile Kazan'daki Dünya Şampiyonası ve milli takımın son durumunu konuştuğumuz söyleşinin ilk bölümü...,http://www.socratesdergi.com/2015/08/02/yildizlar-ve-genclerdeki-gelisimimiz-sevindirici/,http://www.socratesdergi.com/author/canereler/
ŞENOL’LA QUARESMA ŞEN OLA,Can Önduygu,Altın günlerini yaşadığı Porto’da küllerinden doğan Quaresma’nın kapatacak bir defteri daha var.,http://www.socratesdergi.com/2015/07/26/senolla-quaresma-sen-ola/,http://www.socratesdergi.com/author/canonduygu/
Hayata Parmak Ucuyla Tutunanlar,Müthiş Can Ölçer,Hayallerinin peşinden giden bir grup insan... Amatör ruhla profesyonel bir iş yapıyorlar.,http://www.socratesdergi.com/2015/07/21/hayata-parmak-ucuyla-tutunanlar/,http://www.socratesdergi.com/author/muthiscan/
30 Yıllık Dalgınlık,Emre Gürkaynak,"Fransa Turu'nda yüzü yıllardır gülmeyen Fransızlar, yeni Bernard Hinault'yu aramaya devam ediyor. ",http://www.socratesdergi.com/2015/07/20/30-yillik-dalginlik/,http://www.socratesdergi.com/author/emregurkaynak/
Hangi Göğün Mavisi,Cem Pekdoğru,Son dönemde yaptığı transferlerle adını tekrar manşetlere taşıyan Manchester United geri mi dönüyor?,http://www.socratesdergi.com/2015/07/15/hangi-gogun-mavisi/,http://www.socratesdergi.com/author/pekdogru/
Birkaç Saniye,İNAN ÖZDEMİR,"Fransa Bisiklet Turu'nda dokuz etap geride kaldı, ilk dinlenme gününe geldik. Peki Chris Froome zirvede nasıl fark yarattı?",http://www.socratesdergi.com/2015/07/13/birkac-saniye/,http://www.socratesdergi.com/author/inanozdemir/
Saygı Duyulacak Savaşçılar,Socrates,"FDJ takımının sportif direktörü Marc Madiot, Fransa Turu’ndan yazdı.",http://www.socratesdergi.com/2015/07/09/saygi-duyulacak-savascilar/,http://www.socratesdergi.com/author/socratesdergi/
Zürfettin’e Mektuplar,Socrates,Aziz Nesin'in kaleminden unutulmaz bir futbol öyküsü...,http://www.socratesdergi.com/2015/07/06/zurfettine-mektuplar/,http://www.socratesdergi.com/author/socratesdergi/
28 yıllık hayret,Kemal Mardin,Karşıyaka için bu şampiyonluğun anlamı ne? Kemal Mardin yazdı. ,http://www.socratesdergi.com/2015/06/27/28-yillik-hayret/,http://www.socratesdergi.com/author/kemalmardin/
Türkiye’de buluşan hayaller,Socrates,2007 yılında izleyenleri büyüleyen genç yıldız adaylarının yolu Türkiye'den geçti. Hayalleri tam olarak neydi bilinmez ama gerçekleri Süper Lig oldu.,http://www.socratesdergi.com/2015/06/22/turkiyede-bulusan-hayaller/,http://www.socratesdergi.com/author/socratesdergi/
Koleksiyonun eksik parçası,Socrates,"Messi kupalar kazandı, dünya futbolun zirvesine yerleşti ama milli takımda bir şeyler eksik kaldı. 'Leo', Jamaika karşısında 100. milli maçına çıktı.",http://www.socratesdergi.com/2015/06/21/koleksiyonun-eksik-parcasi/,http://www.socratesdergi.com/author/socratesdergi/
Son Gülen,İNAN ÖZDEMİR,NBA'de Golden State Warriors şampiyon oldu. Bu hikâyede Andre Iguodala'nın yeri ise herkesten farklı.,http://www.socratesdergi.com/2015/06/18/son-gulen/,http://www.socratesdergi.com/author/inanozdemir/
Copa Beyi,İlhan Özgen,Copa America tarihinin en çok kupa kaldıran antrenörü bir Arjantinli. Hem de Dünya Kupası gol krallığı olan bir Arjantinli: Guillermo Stabile.,http://www.socratesdergi.com/2015/06/15/copa-beyi/,http://www.socratesdergi.com/author/ilhanozgen/
Efsaneyi Doğuran Gece,Socrates,"Michael Jordan'ın basketbol mirasında baş köşelerden biri 'flu game'e ayrılmıştır. Efsane maçı, 18. yılında hatırlıyoruz. ",http://www.socratesdergi.com/2015/06/11/efsaneyi-doguran-gece/,http://www.socratesdergi.com/author/socratesdergi/
Modern Zamanlar,İNAN ÖZDEMİR,"Bradley Wiggins kariyerine tarihi bir başarı daha ekledi. Saat Rekoru ekseninde Britanyalı bisikletçinin dünü, bugünü, yarını...",http://www.socratesdergi.com/2015/06/11/modern-zamanlar/,http://www.socratesdergi.com/author/inanozdemir/
Alt Tarafın Finalleri,Socrates,"1.Lig'de play-off finalinde Antalyaspor ile Samsunspor karşılaşacak. İstanbul'daki zorlu maç öncesi, son dönemde öne çıkan 5 final müsabakasını hatırlayalım...",http://www.socratesdergi.com/2015/06/05/alt-tarafin-finalleri/,http://www.socratesdergi.com/author/socratesdergi/
Normal Bir Kahraman,İNAN ÖZDEMİR,Steve Kerr'ün basketbol kariyeri hep başarı ile dolu oldu. Zirvede geçen bu hayatın gerisinde ise büyük bir trajedi var. ,http://www.socratesdergi.com/2015/06/04/normal-bir-kahraman/,http://www.socratesdergi.com/author/inanozdemir/
Dünyayı Kaldıran Adam,Atahan Altınordu,"Belki de çekilmeyen en güzel, en çarpıcı filmdi onun hikayesi.  Gerçekti. Dünya onun kolları üzerinde yükselirken,tarihe en yakından tanıklık edenlere sorduk...",http://www.socratesdergi.com/hic-unutmam/dunyayi-kaldiran-adam,http://www.socratesdergi.com/author/atahanaltinordu/
Başkanın Oyunu,Socrates,Dünya futbolunun başındaki adam yaklaşık 20 yıldır çeşitli skandallarla anılıyor. Sepp Blatter için artık yolun sonu geldi mi?,http://www.socratesdergi.com/2015/05/28/baskanin-oyunu/,http://www.socratesdergi.com/author/socratesdergi/
MIKE GİBİ POZ VER!,Socrates,Michael Jordan'ın fotoğraflarını çekmek nasıl bir deneyim? Yıllarını yıldız oyuncuyla geçiren ünlü fotoğrafçı Walter Iooss Jr anlatıyor. ,http://www.socratesdergi.com/2015/05/28/mike-gibi-poz-ver/,http://www.socratesdergi.com/author/socratesdergi/
Elmander’in Ardından,Müthiş Can Ölçer,Güzel şeylerin peşinde maceralara dalmak için güvenli bölgenizden çıkmanız gerekir. Çıktığınızda ise hayatınıza Johan Elmander gerekir.,http://www.socratesdergi.com/2015/05/27/elmanderin-ardindan/,http://www.socratesdergi.com/author/muthiscan/
Bugünlerde Bahar İndi,Socrates,"Toprak kort bazı efsaneleri üzer, kimilerini ise yüceltir. Roland Garros'un eleğinden geçen yıldızları hatırlıyoruz.",http://www.socratesdergi.com/2015/05/24/bugunlerde-bahar-indi/,http://www.socratesdergi.com/author/socratesdergi/
LeBron İzleme Deneyimi,İNAN ÖZDEMİR,"Chicago Bulls'a attığı son saniye basketi LeBron James'in ""o an""ı olabilir mi?",http://www.socratesdergi.com/2015/05/11/lebron-izleme-deneyimi/,http://www.socratesdergi.com/author/inanozdemir/
Güneşli günler zamanı,Kutay Ersöz,Mesleğinizde nasıl biri olmak istersiniz? Mourinho gibi dünyanın en iyilerinden olmak hoşunuza gider mi?  Veya Eddie Howe da olabilirsiniz.,http://www.socratesdergi.com/2015/05/08/gunesli-gunler-zamani/,http://www.socratesdergi.com/author/kutayersoz/
Koş Larry Koş!,Socrates,"Basketbol sahasının dışında pek görmediğimiz Larry Bird, aynı zamanda bir koşu tutkunu.",http://www.socratesdergi.com/2015/05/04/kos-larry-kos/,http://www.socratesdergi.com/author/socratesdergi/
Tek Rakibi Zaman Değil,Emre Gürkaynak,Saat rekorunu kırmayı hedefleyen Alex Dowsett’in tek rakibi zaman olmayacak.,http://www.socratesdergi.com/2015/05/02/tek-rakibi-zaman-degil/,http://www.socratesdergi.com/author/emregurkaynak/
Futbola Veda,Socrates,Doğu Almanya Milli Futbol Takımı için bir devir Belçika karşısında kapanmıştı. İşte son maçın hikayesi...,http://www.socratesdergi.com/2015/12/30/futbola-veda/,http://www.socratesdergi.com/author/socratesdergi/
Gerrard’ın Ardından,Socrates,Onu uzaklardan takip eden bir Liverpool taraftarından Steven Gerrard güzellemesi...,http://www.socratesdergi.com/2015/12/28/gerrardin-ardindan/,http://www.socratesdergi.com/author/socratesdergi/
Hayal mi Gerçek mi?,Engin Kehale,Leicester City şampiyon olabilir mi? LigTV Premier Lig yorumcusu Engin Kehale bu ihtimalin üzerinde durdu.,http://www.socratesdergi.com/2015/12/26/hayal-mi-gercek-mi/,http://www.socratesdergi.com/author/enginkehale/
BİSİKLETİN GÜÇ SAVAŞLARI,Ali Çolak,"ASO ve UCI arasındaki çatışma, bisikletin geleceği için ne gibi sonuçlar doğuracak? Birkaç soruyla bakıyoruz. ",http://www.socratesdergi.com/2015/12/25/bisikletin-guc-savaslari/,http://www.socratesdergi.com/author/alicolak/
Yeniden Doğuş!,Socrates,"Kareem Abdul-Jabbar, Donald Trump'ın Müslümanları hedef alan açıklamalarına TIME'da yayımlanan yazısıyla yanıt verdi. ",http://www.socratesdergi.com/2015/12/11/yeniden-dogus/,http://www.socratesdergi.com/author/socratesdergi/
Koşmanın Bedeli,Servet Can Demirel,Para harcamadan yapılan bir spor olarak gözükebilir ancak koşmanın da maddi bir bedeli var. ,http://www.socratesdergi.com/2015/12/03/kosmanin-bedeli/,http://www.socratesdergi.com/author/scandemirel/
BASKETBOL SANAT İÇİNDİR,Socrates,"Oakland Balesi'nin sanat yönetmeni Graham Lustig ve San Francisco Balesi Baş Dansçısı Taras Domitro, Stephen Curry'yi anlatıyor. ",http://www.socratesdergi.com/2015/11/25/basketbol-sanat-icindir/,http://www.socratesdergi.com/author/socratesdergi/
Yangın Çıkaranların Gözyaşları,Kutay Ersöz,"Hamza Hamzaoğlu, bir yönetim kurulunun kovduğu ne ilk ne son hoca. Fakat kendi tribününün sırtını döndüğü ilk 3 kupalı teknik adam...",http://www.socratesdergi.com/2015/11/21/yangin-cikaranlarin-gozyaslari/,http://www.socratesdergi.com/author/kutayersoz/
Kumarhane Soygunu,Atahan Altınordu,"Hamza Hamzaoğlu'nun Galatasaray kariyeri bir yıl bile sürmedi. Ancak geride üç kupa, dört yıldız, bol mutluluk, biraz üzüntü ve sonsuz tartışma kaldı. Peki ayrılığın zamanı mıydı?",http://www.socratesdergi.com/2015/11/19/kumarhane-soygunu/,http://www.socratesdergi.com/author/atahanaltinordu/
“Utanç Verici”,Socrates,"Paris'te hayatını kaybedenler için Başakşehir'de yapılan saygı duruşu ıslıklandı. Yaşananları Uğur Meleke, İbrahim Altınsay, Tanıl Bora ve Bağış Erten değerlendirdi.",http://www.socratesdergi.com/2015/11/18/utanc-verici/,http://www.socratesdergi.com/author/socratesdergi/
Chino’dan Bir Çocuk,Socrates,"Diana Taurasi WNBA, Olimpiyat, Euroleague ve NCAA şampiyonu. Ama hepsinden önemlisi sadece Chino'dan bir çocuk...",http://www.socratesdergi.com/2015/09/04/chinodan-bir-cocuk/,http://www.socratesdergi.com/author/socratesdergi/
YENİDEN BAŞLASIN,Caner Eler,Socrates'in altıncı sayısında ana konu: Başlangıçlar. ,http://www.socratesdergi.com/2015/08/30/yeniden-baslasin/,http://www.socratesdergi.com/author/canereler/
Sahilde Bir Ev,Socrates,"Herkes Frederic Weis’ı, ‘Vince Carter’ın üzerinden smaç vurduğu adam’ olarak hatırlıyor ama hikâye biraz daha farklı.",http://www.socratesdergi.com/2015/08/12/sahilde-bir-ev/,http://www.socratesdergi.com/author/socratesdergi/
Sınır ötesi,Kutay Ersöz,Futbol gündemi Atınç ve Enes'in transferlerini konuşuyor. Transferler yabancı sınırındaki değişime bağlanıyor. Oysa son dakikada yenilen gol olmasaydı tam da bugün potansiyelleri konuşulabilirdi.,http://www.socratesdergi.com/2015/07/01/sinir-otesi/,http://www.socratesdergi.com/author/kutayersoz/
“ANADOLU’NUN SEVGİLİSİ ONLAR”,İlhan Özgen,"Eskişehirspor’un unutulmaz üçlüsü; Fethi Heper, Nihat Atacan ve Ender Konca, Es Es seyircisini ve unutulmaz takımı anlatıyor… ",http://www.socratesdergi.com/2015/06/19/eskisehir-seyircisi-oluyu-bile-diriltirdi/,http://www.socratesdergi.com/author/ilhanozgen/
"“Biz Romanız, bizde kutlama sorun olmaz”",Burak Kuru,"Bursa'da Roman haklarına hayatını adayan Efkan Özçimen'in vurulmasından saatler önce, kurucusu olduğu Romanspor'un şampiyonluk maçını izlemeye gidecektik, gidemedik. O genç yaşta öldü, mücadelesi kaldı yadigâr.",http://www.socratesdergi.com/2015/06/10/biz-romaniz-bizde-kutlama-sorun-olmaz/,http://www.socratesdergi.com/author/burakkuru/
Tarihi maçın belgeseli çekildi,Socrates,Lailapas-Karşıyaka maçının belgeseli hazırlandı ve internet ortamına sunuldu.,http://www.socratesdergi.com/2015/05/07/tarihi-macin-belgeseli-cekildi/,http://www.socratesdergi.com/author/socratesdergi/
Hatıralar Bırakmaz Peşini,İNAN ÖZDEMİR,"Alberto Contador, bu sene İtalya ve Fransa Bisiklet Turu'nu kazanabilir mi? Ya da kazanmalı mı?",http://www.socratesdergi.com/2015/05/07/hatiralar-birakmaz-pesini/,http://www.socratesdergi.com/author/inanozdemir/
Bir İstanbul Masalı,Aras YETİŞ,"Roger Federer, büyük ilgiyle geldiği İstanbul Açık'tan kupayla döndü. Hatıralarımızda ise ilham ve sihri kaldı.",http://www.socratesdergi.com/2015/05/04/bir-istanbul-masali/,http://www.socratesdergi.com/author/arasyetis/
Duvarın İki Yanı,İNAN ÖZDEMİR,2015'ten hangi anlar aklınızda kaldı? Son derece kişisel üç seçim...,http://www.socratesdergi.com/2015/12/27/duvarin-iki-yani/,http://www.socratesdergi.com/author/inanozdemir/
KOŞMAK ÖZGÜRLEŞTİRİR!,Ozan Can Sülüm,"Koşmayı basit bir şey sanıp, ısınma hareketi olarak görenlere cevap: Koşmak özgürleştirir. ",http://www.socratesdergi.com/2015/12/17/kosmak-ozgurlestirir/,http://www.socratesdergi.com/author/ozancansulum/
DOĞAYLA BİRLİKTE,Servet Can Demirel,"Doğada koşmak bir başka. Biraz olsun standart mesafelerden ve tempolardan, asfalt ve tartan pistten uzak kalmak iyi olabilir. ",http://www.socratesdergi.com/2015/12/08/dogayla-birlikte/,http://www.socratesdergi.com/author/scandemirel/
KOŞARKEN NEFRET ETTİKLERİM,Ozan Can Sülüm,"Koşmak her zaman o kadar da güzel değil. Yolda hoşunuza gitmeyen şeyler olabilir, işte onlardan bazıları. ",http://www.socratesdergi.com/2015/12/02/kosarken-nefret-ettiklerim/,http://www.socratesdergi.com/author/ozancansulum/
Yeni dengeler,Emin Cem Sürer,NBA'de ilk ayı geride bıraktık. Şimdi ne olacak?,http://www.socratesdergi.com/2015/11/29/yeni-dengeler-2/,http://www.socratesdergi.com/author/emincem/
